,ar2_stationary3,ar2_stationary4,ar2_ent_rate3,ar2_ent_rate4,ar2_ent_rate3_5_jump,ar2_ent_rate4_5_jump,arma_stationary3,arma_stationary4,arma_ent_rate3,arma_ent_rate4,arma_ent_rate3_5_jump,arma_ent_rate4_5_jump,multifractal_stationary3,multifractal_stationary4,multifractal_ent_rate3,multifractal_ent_rate4,multifractal_ent_rate3_5_jump,multifractal_ent_rate4_5_jump,random_walk_stationary3,random_walk_stationary4,random_walk_ent_rate3,random_walk_ent_rate4,random_walk_ent_rate3_5_jump,random_walk_ent_rate4_5_jump
17,0.022914164500699562,0.004945008485515833,1.2939405410089087,4.320679258826807,0.1711774233079739,11.53131065636753,0.1043344906497736,0.01636724886638638,0.5047803612262538,2.483682335980399,0.3279135121071785,10.353078801587253,2.483180149636935,4.291299133084484,1.4541340094073105,1.8072066836747078,2.628030263075207,5.597755328720243,2.483180149636935,4.291299133084484,1.4541340094073105,1.8072066836747078,2.628030263075207,5.597755328720243
18,5.484496036729731e-07,0.00020015161048015138,0.8616541722288953,3.629761979737583,0.903195477260727,8.591823604699508,2.8211511853249013e-14,0.01747364447620234,1.2924812503605776,4.011842188131013,0.15488269434212795,10.631725228257146,2.4790721404366027,4.259710128536559,1.459671734587698,1.8256538244144018,2.6345401041918652,5.712438148989889,2.4790721404366027,4.259710128536559,1.459671734587698,1.8256538244144018,2.6345401041918652,5.712438148989889
19,2.5798384855059586,4.545894866882378,1.5234301031038209,1.8850833924532155,2.5880587753696958,4.713370100504861,2.8211511853249013e-14,0.01747364447620234,1.2924812503605776,4.011842188131013,0.15488269434212795,10.631725228257146,2.492727054973048,4.269039482013882,1.4631658289625582,1.7975634925875055,2.628416060899105,5.670260220765343,2.492727054973048,4.269039482013882,1.4631658289625582,1.7975634925875055,2.628416060899105,5.670260220765343
20,2.5843363088704194,4.548504417867793,1.5507735944508416,1.8987125095937856,2.585301534262724,4.700910083442732,0.045804655639463114,0.03476605033848114,0.4347851902974084,3.058120390411319,0.03565585131344721,5.649686888534811,2.484809047345647,4.238939204271226,1.4669058703958935,1.839619326507337,2.6314697691066686,5.776553259848788,2.484809047345647,4.238939204271226,1.4669058703958935,1.839619326507337,2.6314697691066686,5.776553259848788
21,0.12803435739596536,0.15747046311643037,0.9541600714768012,2.6805991232419397,2.256090457552644,11.168177510593656,0.06231290369758498,0.005118196433619512,1.2527499511945088,3.938659161370462,0.444810528934785,11.600062657297318,2.501932507894397,4.32208703218685,1.4866976261640963,1.816013005248251,2.6244289053856154,5.494253674605373,2.501932507894397,4.32208703218685,1.4866976261640963,1.816013005248251,2.6244289053856154,5.494253674605373
22,2.4824165473152178,4.24823303547544,1.4633402998147225,1.8487018448296313,2.60410623112521,5.542069135347621,0.0496707861959092,0.034796930331764196,0.9336079469120274,2.6760416976562738,0.7344631694692048,4.7198049210175705,2.5026267652984373,4.286575592661296,1.4850483810760882,1.8372378902196058,2.625067543733061,5.60876147864276,2.5026267652984373,4.286575592661296,1.4850483810760882,1.8372378902196058,2.625067543733061,5.60876147864276
23,2.5307681354922043,4.34934764269307,1.4875859851016728,1.8561583766054768,2.611392907263754,5.372523604583732,0.0013310071285243007,0.9926876062572434,2.1541354172676304,4.3939223965244425,1.9565223418603344,10.338359623605864,2.475881264265026,4.260475366620146,1.4591442545184852,1.8137809382121926,2.6312760225580973,5.701505023852537,2.475881264265026,4.260475366620146,1.4591442545184852,1.8137809382121926,2.6312760225580973,5.701505023852537
24,2.5838123603416974,4.547405201063418,1.521586621857289,1.9052474435315074,2.58558286687092,4.7100138719060896,0.0013310071285243007,0.9926876062572434,2.1541354172676304,4.3939223965244425,1.9565223418603344,10.338359623605864,2.483920541755812,4.241109806389468,1.4513898279425141,1.80745447929286,2.6252019232588766,5.7578128865981695,2.483920541755812,4.241109806389468,1.4513898279425141,1.80745447929286,2.6252019232588766,5.7578128865981695
25,2.57672156255997,4.5427848246072555,1.5345805796737053,1.9142662259930139,2.589456047290861,4.728856811598927,0.023055872608356138,0.0019555877633335604,1.2939509364543986,3.820802083934299,0.17129312178206796,9.48015954773586,2.4981945243449126,4.293672927862596,1.4873787751409397,1.788365413494254,2.624748145778333,5.592641465090555,2.4981945243449126,4.293672927862596,1.4873787751409397,1.788365413494254,2.624748145778333,5.592641465090555
26,2.5426837280086514,4.409623167047242,1.520263882167662,1.875587998883033,2.6059034549215214,5.1971299867402845,2.9502651646508208e-08,0.14075861559490827,1.723308333814104,4.202882292327727,0.5971880288544419,11.573028277992302,2.477621658640432,4.244378705096966,1.4424268880014055,1.7649776718387282,2.6350097100190544,5.749333974387859,2.477621658640432,4.244378705096966,1.4424268880014055,1.7649776718387282,2.6350097100190544,5.749333974387859
27,2.483041053814169,4.203561059952636,1.4531351488005733,1.8997213086784168,2.604347881824956,5.637382091616053,7.934754329753427e-07,5.32045079789197e-05,0.9308270742498674,3.4387224415561217,1.2631554497542037,10.157189464122975,2.495910313030886,4.29663036807864,1.4681452559636585,1.8536007044090355,2.6194218897774553,5.571102226694974,2.495910313030886,4.29663036807864,1.4681452559636585,1.8536007044090355,2.6194218897774553,5.571102226694974
28,2.5841823812758307,4.577246233952206,1.5181322572630196,1.884119685263913,2.5853497248188617,4.607047806213968,0.05842006160896166,0.019053577317947226,1.4575073452375222,2.8658750033692293,1.4261765462156721,11.498299706416484,2.5190958431679507,4.337459868050603,1.491230872091458,1.8412143056009893,2.6158695624646504,5.43814367967275,2.5190958431679507,4.337459868050603,1.491230872091458,1.8412143056009893,2.6158695624646504,5.43814367967275
29,0.022934295180213542,1.893965873145014e-05,0.43228785015741994,3.4387218755408675,0.017988780563412462,8.096455799973663,0.03461217794797611,0.04634581282245914,0.8631253582921481,3.631234669229792,0.06409320811179692,8.61084689653141,2.5239654954010167,4.323308227459057,1.491319854446691,1.8013778189404508,2.614108216786446,5.470909271073896,2.5239654954010167,4.323308227459057,1.491319854446691,1.8013778189404508,2.614108216786446,5.470909271073896
30,2.5823304912142024,4.534684621390672,1.5467656121160167,1.9004857774904795,2.58648860823239,4.750746785908661,0.0013310071285243007,0.9926876062572434,2.1541354172676304,4.3939223965244425,1.9565223418603344,10.338359623605864,2.5010112403866898,4.276628615556303,1.4844094048502612,1.8606913296753285,2.6269061642228064,5.610567823426156,2.5010112403866898,4.276628615556303,1.4844094048502612,1.8606913296753285,2.6269061642228064,5.610567823426156
